W0417 14:24:13.507000 1272107 torch/distributed/run.py:852] 
W0417 14:24:13.507000 1272107 torch/distributed/run.py:852] *****************************************
W0417 14:24:13.507000 1272107 torch/distributed/run.py:852] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0417 14:24:13.507000 1272107 torch/distributed/run.py:852] *****************************************
Using Flash Attention 3 (Hopper GPU detected)
wandb: Tracking run with wandb version 0.25.1
wandb: W&B syncing is set to `offline` in this directory. Run `wandb online` or set WANDB_MODE=online to enable cloud syncing.
wandb: Run data is saved locally in /mnt/vast/joey/slowrun/wandb/offline-run-20260417_142436-yrj2vzdz
--- Hyperparameters ---
  n_layer=16, n_embd=1024, n_head=8, head_dim=128
  seq_len=2048, window_pattern=SSSL
  total_batch_size=524288, device_batch_size=32
  block_loop_count=1
  matrix_lr=0.032, scalar_lr=0.2, embedding_lr=0.12, unembedding_lr=0.0008
  weight_decay=0.8, adam_betas=(0.8, 0.95)
  warmup_ratio=0.0, warmdown_ratio=0.6, final_lr_frac=0.0
  num_epochs=16, patience=-1
  dropout=0.1
-----------------------
Vocab size: 50,257
Padding vocab_size from 50257 to 50304
Parameters: 316,935,720 (transformer: 205,524,480, value_embeds: 8,388,608, lm_head: 51,511,296, other: 51,511,336)
FLOPs per token: 1.756259e+09
Batch size: 524,288 tokens, grad accum: 1 steps
Training for 16 epoch(s) (~3040 steps estimated)
Eval set: 10,000,000 tokens
Step 00000 | Val BPB: 3.517133 | Val Loss: 10.826475
step 00001 (0.03%) | loss: 10.826533 | dt: 15139.69ms | tok/sec: 34,630 | bf16_mfu: 0.77%
step 00002 (0.07%) | loss: 10.747878 | dt: 498.64ms | tok/sec: 1,051,433 | bf16_mfu: 23.34%
step 00003 (0.10%) | loss: 10.606686 | dt: 269.85ms | tok/sec: 1,942,915 | bf16_mfu: 43.13%
step 02215 (72.86%) | loss: 3.381394 | dt: 284.64ms | tok/sec: 1,841,925 | bf16_mfu: 40.89% | eta: 3.9m
step 02216 (72.89%) | loss: 3.378223 | dt: 284.80ms | tok/sec: 1,840,873 | bf16_mfu: 40.86% | eta: 3.9m
step 02217 (72.93%) | loss: 3.377436 | dt: 287.49ms | tok/sec: 1,823,704 | bf16_mfu: 40.48% | eta: 3.9m
step 02218 (72.96%) | loss: 3.383734 | dt: 285.30ms | tok/sec: 1,837,672 | bf16_mfu: 40.79% | eta: 3.9m
step 02219 (72.99%) | loss: 3.382793 | dt: 283.54ms | tok/sec: 1,849,088 | bf16_mfu: 41.04% | eta: 3.9m
step 02220 (73.03%) | loss: 3.393802 | dt: 286.68ms | tok/sec: 1,828,834 | bf16_mfu: 40.60% | eta: 3.9m
step 02221 (73.06%) | loss: 3.390101 | dt: 286.23ms | tok/sec: 1,831,673 | bf16_mfu: 40.66% | eta: 3.9m
step 02222 (73.09%) | loss: 3.383253 | dt: 284.77ms | tok/sec: 1,841,098 | bf16_mfu: 40.87% | eta: 3.9m
step 02223 (73.12%) | loss: 3.388041 | dt: 286.53ms | tok/sec: 1,829,768 | bf16_mfu: 40.62% | eta: 3.9m
step 02224 (73.16%) | loss: 3.386061 | dt: 286.61ms | tok/sec: 1,829,248 | bf16_mfu: 40.60% | eta: 3.9m
step 02225 (73.19%) | loss: 3.400442 | dt: 283.47ms | tok/sec: 1,849,538 | bf16_mfu: 41.05% | eta: 3.9m
step 02226 (73.22%) | loss: 3.399676 | dt: 284.82ms | tok/sec: 1,840,766 | bf16_mfu: 40.86% | eta: 3.9m
step 02227 (73.26%) | loss: 3.395457 | dt: 288.21ms | tok/sec: 1,819,111 | bf16_mfu: 40.38% | eta: 3.9m
step 02228 (73.29%) | loss: 3.395258 | dt: 284.49ms | tok/sec: 1,842,887 | bf16_mfu: 40.91% | eta: 3.9m
step 02229 (73.32%) | loss: 3.398838 | dt: 284.49ms | tok/sec: 1,842,907 | bf16_mfu: 40.91% | eta: 3.9m
step 02230 (73.36%) | loss: 3.396982 | dt: 285.74ms | tok/sec: 1,834,822 | bf16_mfu: 40.73% | eta: 3.8m
step 02231 (73.39%) | loss: 3.399542 | dt: 288.68ms | tok/sec: 1,816,148 | bf16_mfu: 40.31% | eta: 3.8m
step 02232 (73.42%) | loss: 3.400387 | dt: 283.36ms | tok/sec: 1,850,246 | bf16_mfu: 41.07% | eta: 3.8m
step 02233 (73.45%) | loss: 3.391600 | dt: 287.00ms | tok/sec: 1,826,777 | bf16_mfu: 40.55% | eta: 3.8m
step 02234 (73.49%) | loss: 3.398799 | dt: 283.97ms | tok/sec: 1,846,283 | bf16_mfu: 40.98% | eta: 3.8m
step 02235 (73.52%) | loss: 3.393213 | dt: 286.84ms | tok/sec: 1,827,830 | bf16_mfu: 40.57% | eta: 3.8m
step 02236 (73.55%) | loss: 3.401793 | dt: 282.97ms | tok/sec: 1,852,782 | bf16_mfu: 41.13% | eta: 3.8m
step 02237 (73.59%) | loss: 3.410885 | dt: 285.66ms | tok/sec: 1,835,367 | bf16_mfu: 40.74% | eta: 3.8m
step 02238 (73.62%) | loss: 3.418381 | dt: 287.27ms | tok/sec: 1,825,063 | bf16_mfu: 40.51% | eta: 3.8m
step 02239 (73.65%) | loss: 3.408019 | dt: 284.55ms | tok/sec: 1,842,544 | bf16_mfu: 40.90% | eta: 3.8m
step 02240 (73.68%) | loss: 3.410208 | dt: 285.19ms | tok/sec: 1,838,363 | bf16_mfu: 40.81% | eta: 3.8m
step 02241 (73.72%) | loss: 3.401773 | dt: 287.58ms | tok/sec: 1,823,090 | bf16_mfu: 40.47% | eta: 3.8m
step 02242 (73.75%) | loss: 3.398061 | dt: 288.51ms | tok/sec: 1,817,206 | bf16_mfu: 40.34% | eta: 3.8m
step 02243 (73.78%) | loss: 3.403604 | dt: 285.41ms | tok/sec: 1,836,992 | bf16_mfu: 40.78% | eta: 3.8m
step 02244 (73.82%) | loss: 3.402303 | dt: 283.41ms | tok/sec: 1,849,936 | bf16_mfu: 41.06% | eta: 3.8m
step 02245 (73.85%) | loss: 3.397888 | dt: 288.99ms | tok/sec: 1,814,190 | bf16_mfu: 40.27% | eta: 3.8m
step 02246 (73.88%) | loss: 3.396881 | dt: 285.20ms | tok/sec: 1,838,299 | bf16_mfu: 40.81% | eta: 3.8m
step 02247 (73.91%) | loss: 3.389729 | dt: 285.24ms | tok/sec: 1,838,042 | bf16_mfu: 40.80% | eta: 3.8m
step 02248 (73.95%) | loss: 3.395795 | dt: 285.30ms | tok/sec: 1,837,652 | bf16_mfu: 40.79% | eta: 3.8m
step 02249 (73.98%) | loss: 3.390757 | dt: 288.04ms | tok/sec: 1,820,163 | bf16_mfu: 40.40% | eta: 3.8m
step 02250 (74.01%) | loss: 3.386511 | dt: 284.12ms | tok/sec: 1,845,319 | bf16_mfu: 40.96% | eta: 3.8m
step 02251 (74.05%) | loss: 3.383043 | dt: 287.15ms | tok/sec: 1,825,808 | bf16_mfu: 40.53% | eta: 3.7m
step 02252 (74.08%) | loss: 3.379636 | dt: 286.39ms | tok/sec: 1,830,702 | bf16_mfu: 40.64% | eta: 3.7m
step 02253 (74.11%) | loss: 3.374674 | dt: 284.69ms | tok/sec: 1,841,596 | bf16_mfu: 40.88% | eta: 3.7m
step 02254 (74.14%) | loss: 3.378070 | dt: 287.51ms | tok/sec: 1,823,558 | bf16_mfu: 40.48% | eta: 3.7m
step 02255 (74.18%) | loss: 3.378014 | dt: 283.21ms | tok/sec: 1,851,230 | bf16_mfu: 41.09% | eta: 3.7m
step 02256 (74.21%) | loss: 3.370939 | dt: 288.42ms | tok/sec: 1,817,787 | bf16_mfu: 40.35% | eta: 3.7m
step 02257 (74.24%) | loss: 3.372232 | dt: 288.87ms | tok/sec: 1,814,943 | bf16_mfu: 40.29% | eta: 3.7m
step 02258 (74.28%) | loss: 3.380149 | dt: 285.49ms | tok/sec: 1,836,427 | bf16_mfu: 40.76% | eta: 3.7m
step 02259 (74.31%) | loss: 3.381960 | dt: 287.68ms | tok/sec: 1,822,491 | bf16_mfu: 40.45% | eta: 3.7m
step 02260 (74.34%) | loss: 3.373445 | dt: 287.12ms | tok/sec: 1,826,009 | bf16_mfu: 40.53% | eta: 3.7m
step 02261 (74.38%) | loss: 3.386710 | dt: 289.02ms | tok/sec: 1,814,035 | bf16_mfu: 40.27% | eta: 3.7m
step 02262 (74.41%) | loss: 3.391108 | dt: 284.70ms | tok/sec: 1,841,547 | bf16_mfu: 40.88% | eta: 3.7m
step 02263 (74.44%) | loss: 3.392566 | dt: 284.71ms | tok/sec: 1,841,485 | bf16_mfu: 40.88% | eta: 3.7m
step 02264 (74.47%) | loss: 3.391458 | dt: 284.88ms | tok/sec: 1,840,377 | bf16_mfu: 40.85% | eta: 3.7m
step 02265 (74.51%) | loss: 3.382388 | dt: 285.27ms | tok/sec: 1,837,870 | bf16_mfu: 40.80% | eta: 3.7m
step 02266 (74.54%) | loss: 3.379178 | dt: 285.81ms | tok/sec: 1,834,364 | bf16_mfu: 40.72% | eta: 3.7m
step 02267 (74.57%) | loss: 3.388661 | dt: 282.40ms | tok/sec: 1,856,568 | bf16_mfu: 41.21% | eta: 3.7m
step 02268 (74.61%) | loss: 3.382277 | dt: 286.15ms | tok/sec: 1,832,215 | bf16_mfu: 40.67% | eta: 3.7m
step 02269 (74.64%) | loss: 3.382138 | dt: 287.92ms | tok/sec: 1,820,977 | bf16_mfu: 40.42% | eta: 3.7m
step 02270 (74.67%) | loss: 3.389138 | dt: 282.32ms | tok/sec: 1,857,046 | bf16_mfu: 41.22% | eta: 3.7m
step 02271 (74.70%) | loss: 3.379379 | dt: 288.17ms | tok/sec: 1,819,395 | bf16_mfu: 40.39% | eta: 3.7m
step 02272 (74.74%) | loss: 3.376164 | dt: 288.82ms | tok/sec: 1,815,304 | bf16_mfu: 40.30% | eta: 3.6m
step 02273 (74.77%) | loss: 3.381248 | dt: 283.98ms | tok/sec: 1,846,227 | bf16_mfu: 40.98% | eta: 3.6m
step 02274 (74.80%) | loss: 3.384048 | dt: 284.26ms | tok/sec: 1,844,398 | bf16_mfu: 40.94% | eta: 3.6m
step 02275 (74.84%) | loss: 3.386187 | dt: 288.43ms | tok/sec: 1,817,742 | bf16_mfu: 40.35% | eta: 3.6m
step 02276 (74.87%) | loss: 3.385364 | dt: 283.10ms | tok/sec: 1,851,950 | bf16_mfu: 41.11% | eta: 3.6m
step 02277 (74.90%) | loss: 3.390860 | dt: 283.23ms | tok/sec: 1,851,113 | bf16_mfu: 41.09% | eta: 3.6m
step 02278 (74.93%) | loss: 3.388609 | dt: 285.45ms | tok/sec: 1,836,682 | bf16_mfu: 40.77% | eta: 3.6m
step 02279 (74.97%) | loss: 3.383810 | dt: 288.96ms | tok/sec: 1,814,383 | bf16_mfu: 40.27% | eta: 3.6m
Starting epoch 13
step 02280 (75.00%) | loss: 3.382110 | dt: 283.26ms | tok/sec: 1,850,929 | bf16_mfu: 41.09% | eta: 3.6m
Step 02280 | Epoch 12 | Val BPB: 1.156872 | Val Loss: 3.559923
step 02281 (75.03%) | loss: 3.346722 | dt: 270.55ms | tok/sec: 1,937,876 | bf16_mfu: 43.02% | eta: 3.6m
step 02282 (75.07%) | loss: 3.338929 | dt: 272.86ms | tok/sec: 1,921,445 | bf16_mfu: 42.65% | eta: 3.6m
step 02283 (75.10%) | loss: 3.320878 | dt: 274.61ms | tok/sec: 1,909,182 | bf16_mfu: 42.38% | eta: 3.6m
step 02284 (75.13%) | loss: 3.317794 | dt: 298.31ms | tok/sec: 1,757,527 | bf16_mfu: 39.01% | eta: 3.6m
step 02285 (75.16%) | loss: 3.329231 | dt: 290.38ms | tok/sec: 1,805,523 | bf16_mfu: 40.08% | eta: 3.6m
step 02286 (75.20%) | loss: 3.333269 | dt: 278.96ms | tok/sec: 1,879,413 | bf16_mfu: 41.72% | eta: 3.6m
step 02287 (75.23%) | loss: 3.330600 | dt: 285.56ms | tok/sec: 1,836,030 | bf16_mfu: 40.76% | eta: 3.6m
step 02288 (75.26%) | loss: 3.325085 | dt: 289.70ms | tok/sec: 1,809,740 | bf16_mfu: 40.17% | eta: 3.6m
step 02289 (75.30%) | loss: 3.312962 | dt: 284.91ms | tok/sec: 1,840,199 | bf16_mfu: 40.85% | eta: 3.6m
step 02290 (75.33%) | loss: 3.313791 | dt: 280.08ms | tok/sec: 1,871,918 | bf16_mfu: 41.55% | eta: 3.6m
step 02291 (75.36%) | loss: 3.323356 | dt: 287.77ms | tok/sec: 1,821,879 | bf16_mfu: 40.44% | eta: 3.6m
step 02292 (75.39%) | loss: 3.293677 | dt: 287.31ms | tok/sec: 1,824,830 | bf16_mfu: 40.51% | eta: 3.6m
step 02293 (75.43%) | loss: 3.286723 | dt: 286.23ms | tok/sec: 1,831,675 | bf16_mfu: 40.66% | eta: 3.5m
step 02294 (75.46%) | loss: 3.299920 | dt: 280.70ms | tok/sec: 1,867,798 | bf16_mfu: 41.46% | eta: 3.5m
step 02295 (75.49%) | loss: 3.299347 | dt: 286.08ms | tok/sec: 1,832,676 | bf16_mfu: 40.68% | eta: 3.5m
step 02296 (75.53%) | loss: 3.298858 | dt: 282.98ms | tok/sec: 1,852,732 | bf16_mfu: 41.13% | eta: 3.5m
step 02297 (75.56%) | loss: 3.300916 | dt: 286.26ms | tok/sec: 1,831,490 | bf16_mfu: 40.65% | eta: 3.5m
step 02298 (75.59%) | loss: 3.310180 | dt: 282.75ms | tok/sec: 1,854,252 | bf16_mfu: 41.16% | eta: 3.5m
step 02299 (75.62%) | loss: 3.314746 | dt: 286.23ms | tok/sec: 1,831,698 | bf16_mfu: 40.66% | eta: 3.5m
step 02300 (75.66%) | loss: 3.311024 | dt: 283.96ms | tok/sec: 1,846,334 | bf16_mfu: 40.98% | eta: 3.5m
step 02301 (75.69%) | loss: 3.299053 | dt: 287.84ms | tok/sec: 1,821,466 | bf16_mfu: 40.43% | eta: 3.5m
step 02302 (75.72%) | loss: 3.282849 | dt: 282.64ms | tok/sec: 1,854,964 | bf16_mfu: 41.18% | eta: 3.5m
step 02303 (75.76%) | loss: 3.291799 | dt: 285.02ms | tok/sec: 1,839,478 | bf16_mfu: 40.83% | eta: 3.5m
step 02304 (75.79%) | loss: 3.279633 | dt: 286.27ms | tok/sec: 1,831,414 | bf16_mfu: 40.65% | eta: 3.5m
step 02305 (75.82%) | loss: 3.242329 | dt: 284.38ms | tok/sec: 1,843,648 | bf16_mfu: 40.92% | eta: 3.5m
step 02306 (75.86%) | loss: 3.224397 | dt: 285.67ms | tok/sec: 1,835,284 | bf16_mfu: 40.74% | eta: 3.5m
step 02307 (75.89%) | loss: 3.241947 | dt: 288.17ms | tok/sec: 1,819,378 | bf16_mfu: 40.39% | eta: 3.5m
step 02308 (75.92%) | loss: 3.255269 | dt: 285.56ms | tok/sec: 1,836,009 | bf16_mfu: 40.75% | eta: 3.5m
step 02309 (75.95%) | loss: 3.253170 | dt: 282.86ms | tok/sec: 1,853,516 | bf16_mfu: 41.14% | eta: 3.5m
step 02310 (75.99%) | loss: 3.257334 | dt: 286.03ms | tok/sec: 1,833,000 | bf16_mfu: 40.69% | eta: 3.5m
step 02311 (76.02%) | loss: 3.267189 | dt: 289.88ms | tok/sec: 1,808,642 | bf16_mfu: 40.15% | eta: 3.5m
step 02312 (76.05%) | loss: 3.251937 | dt: 283.98ms | tok/sec: 1,846,185 | bf16_mfu: 40.98% | eta: 3.5m
step 02313 (76.09%) | loss: 3.254073 | dt: 287.79ms | tok/sec: 1,821,761 | bf16_mfu: 40.44% | eta: 3.5m
step 02314 (76.12%) | loss: 3.240697 | dt: 283.08ms | tok/sec: 1,852,061 | bf16_mfu: 41.11% | eta: 3.4m
step 02315 (76.15%) | loss: 3.222496 | dt: 288.17ms | tok/sec: 1,819,342 | bf16_mfu: 40.38% | eta: 3.4m
step 02316 (76.18%) | loss: 3.225300 | dt: 285.48ms | tok/sec: 1,836,516 | bf16_mfu: 40.77% | eta: 3.4m
step 02317 (76.22%) | loss: 3.230134 | dt: 284.52ms | tok/sec: 1,842,720 | bf16_mfu: 40.90% | eta: 3.4m
step 02318 (76.25%) | loss: 3.209469 | dt: 285.05ms | tok/sec: 1,839,275 | bf16_mfu: 40.83% | eta: 3.4m
step 02319 (76.28%) | loss: 3.205067 | dt: 286.14ms | tok/sec: 1,832,246 | bf16_mfu: 40.67% | eta: 3.4m
step 02320 (76.32%) | loss: 3.223306 | dt: 285.73ms | tok/sec: 1,834,924 | bf16_mfu: 40.73% | eta: 3.4m
step 02321 (76.35%) | loss: 3.227882 | dt: 286.57ms | tok/sec: 1,829,506 | bf16_mfu: 40.61% | eta: 3.4m
step 02322 (76.38%) | loss: 3.238770 | dt: 284.81ms | tok/sec: 1,840,807 | bf16_mfu: 40.86% | eta: 3.4m
step 02323 (76.41%) | loss: 3.252716 | dt: 286.53ms | tok/sec: 1,829,782 | bf16_mfu: 40.62% | eta: 3.4m
step 02324 (76.45%) | loss: 3.253127 | dt: 283.20ms | tok/sec: 1,851,296 | bf16_mfu: 41.09% | eta: 3.4m
step 02325 (76.48%) | loss: 3.260058 | dt: 284.58ms | tok/sec: 1,842,346 | bf16_mfu: 40.90% | eta: 3.4m
step 02326 (76.51%) | loss: 3.274388 | dt: 288.82ms | tok/sec: 1,815,277 | bf16_mfu: 40.29% | eta: 3.4m
step 02327 (76.55%) | loss: 3.287142 | dt: 283.55ms | tok/sec: 1,849,045 | bf16_mfu: 41.04% | eta: 3.4m
step 02328 (76.58%) | loss: 3.279395 | dt: 286.24ms | tok/sec: 1,831,655 | bf16_mfu: 40.66% | eta: 3.4m
step 02329 (76.61%) | loss: 3.277280 | dt: 285.88ms | tok/sec: 1,833,914 | bf16_mfu: 40.71% | eta: 3.4m
step 02330 (76.64%) | loss: 3.284072 | dt: 284.90ms | tok/sec: 1,840,242 | bf16_mfu: 40.85% | eta: 3.4m
step 02331 (76.68%) | loss: 3.284908 | dt: 285.49ms | tok/sec: 1,836,472 | bf16_mfu: 40.76% | eta: 3.4m
step 02332 (76.71%) | loss: 3.267736 | dt: 285.72ms | tok/sec: 1,834,996 | bf16_mfu: 40.73% | eta: 3.4m
step 02333 (76.74%) | loss: 3.265274 | dt: 285.79ms | tok/sec: 1,834,546 | bf16_mfu: 40.72% | eta: 3.4m
step 02334 (76.78%) | loss: 3.261581 | dt: 284.42ms | tok/sec: 1,843,350 | bf16_mfu: 40.92% | eta: 3.4m
step 02335 (76.81%) | loss: 3.262124 | dt: 283.34ms | tok/sec: 1,850,415 | bf16_mfu: 41.07% | eta: 3.3m
step 02336 (76.84%) | loss: 3.285015 | dt: 285.52ms | tok/sec: 1,836,231 | bf16_mfu: 40.76% | eta: 3.3m
step 02337 (76.88%) | loss: 3.280416 | dt: 285.75ms | tok/sec: 1,834,788 | bf16_mfu: 40.73% | eta: 3.3m
step 02338 (76.91%) | loss: 3.282807 | dt: 282.87ms | tok/sec: 1,853,444 | bf16_mfu: 41.14% | eta: 3.3m
step 02339 (76.94%) | loss: 3.280993 | dt: 283.69ms | tok/sec: 1,848,131 | bf16_mfu: 41.02% | eta: 3.3m
step 02340 (76.97%) | loss: 3.270970 | dt: 288.98ms | tok/sec: 1,814,297 | bf16_mfu: 40.27% | eta: 3.3m
step 02341 (77.01%) | loss: 3.268380 | dt: 283.57ms | tok/sec: 1,848,877 | bf16_mfu: 41.04% | eta: 3.3m
step 02342 (77.04%) | loss: 3.272842 | dt: 285.36ms | tok/sec: 1,837,307 | bf16_mfu: 40.78% | eta: 3.3m
step 02343 (77.07%) | loss: 3.263221 | dt: 288.20ms | tok/sec: 1,819,156 | bf16_mfu: 40.38% | eta: 3.3m
step 02344 (77.11%) | loss: 3.253902 | dt: 285.62ms | tok/sec: 1,835,587 | bf16_mfu: 40.75% | eta: 3.3m
step 02345 (77.14%) | loss: 3.250317 | dt: 282.52ms | tok/sec: 1,855,739 | bf16_mfu: 41.19% | eta: 3.3m
step 02346 (77.17%) | loss: 3.248828 | dt: 284.47ms | tok/sec: 1,843,053 | bf16_mfu: 40.91% | eta: 3.3m
step 02347 (77.20%) | loss: 3.233837 | dt: 287.08ms | tok/sec: 1,826,305 | bf16_mfu: 40.54% | eta: 3.3m
step 02348 (77.24%) | loss: 3.240511 | dt: 284.43ms | tok/sec: 1,843,282 | bf16_mfu: 40.92% | eta: 3.3m
step 02349 (77.27%) | loss: 3.242739 | dt: 284.30ms | tok/sec: 1,844,115 | bf16_mfu: 40.93% | eta: 3.3m
step 02350 (77.30%) | loss: 3.237804 | dt: 285.93ms | tok/sec: 1,833,614 | bf16_mfu: 40.70% | eta: 3.3m
step 02351 (77.34%) | loss: 3.248977 | dt: 285.69ms | tok/sec: 1,835,163 | bf16_mfu: 40.74% | eta: 3.3m
step 02352 (77.37%) | loss: 3.257596 | dt: 284.34ms | tok/sec: 1,843,859 | bf16_mfu: 40.93% | eta: 3.3m
step 02353 (77.40%) | loss: 3.260376 | dt: 286.78ms | tok/sec: 1,828,177 | bf16_mfu: 40.58% | eta: 3.3m
step 02354 (77.43%) | loss: 3.252044 | dt: 286.12ms | tok/sec: 1,832,406 | bf16_mfu: 40.67% | eta: 3.3m
step 02355 (77.47%) | loss: 3.256613 | dt: 284.12ms | tok/sec: 1,845,318 | bf16_mfu: 40.96% | eta: 3.3m
step 02356 (77.50%) | loss: 3.255615 | dt: 285.18ms | tok/sec: 1,838,452 | bf16_mfu: 40.81% | eta: 3.2m
step 02357 (77.53%) | loss: 3.255410 | dt: 285.27ms | tok/sec: 1,837,841 | bf16_mfu: 40.80% | eta: 3.2m
step 02358 (77.57%) | loss: 3.250864 | dt: 284.89ms | tok/sec: 1,840,316 | bf16_mfu: 40.85% | eta: 3.2m
step 02359 (77.60%) | loss: 3.248991 | dt: 285.91ms | tok/sec: 1,833,760 | bf16_mfu: 40.70% | eta: 3.2m
step 02360 (77.63%) | loss: 3.253889 | dt: 284.66ms | tok/sec: 1,841,778 | bf16_mfu: 40.88% | eta: 3.2m
step 02361 (77.66%) | loss: 3.256882 | dt: 287.54ms | tok/sec: 1,823,387 | bf16_mfu: 40.47% | eta: 3.2m
step 02362 (77.70%) | loss: 3.265747 | dt: 284.08ms | tok/sec: 1,845,592 | bf16_mfu: 40.97% | eta: 3.2m
step 02363 (77.73%) | loss: 3.251947 | dt: 287.19ms | tok/sec: 1,825,550 | bf16_mfu: 40.52% | eta: 3.2m
step 02364 (77.76%) | loss: 3.246991 | dt: 284.55ms | tok/sec: 1,842,538 | bf16_mfu: 40.90% | eta: 3.2m
step 02365 (77.80%) | loss: 3.260655 | dt: 285.38ms | tok/sec: 1,837,162 | bf16_mfu: 40.78% | eta: 3.2m
step 02366 (77.83%) | loss: 3.259070 | dt: 286.86ms | tok/sec: 1,827,695 | bf16_mfu: 40.57% | eta: 3.2m
step 02367 (77.86%) | loss: 3.263187 | dt: 283.28ms | tok/sec: 1,850,783 | bf16_mfu: 41.08% | eta: 3.2m
step 02368 (77.89%) | loss: 3.259612 | dt: 284.75ms | tok/sec: 1,841,189 | bf16_mfu: 40.87% | eta: 3.2m
step 02369 (77.93%) | loss: 3.255698 | dt: 286.23ms | tok/sec: 1,831,679 | bf16_mfu: 40.66% | eta: 3.2m
step 02370 (77.96%) | loss: 3.260057 | dt: 285.37ms | tok/sec: 1,837,216 | bf16_mfu: 40.78% | eta: 3.2m
step 02371 (77.99%) | loss: 3.257910 | dt: 288.95ms | tok/sec: 1,814,463 | bf16_mfu: 40.28% | eta: 3.2m
step 02372 (78.03%) | loss: 3.262574 | dt: 286.19ms | tok/sec: 1,831,977 | bf16_mfu: 40.67% | eta: 3.2m
step 02373 (78.06%) | loss: 3.266025 | dt: 285.18ms | tok/sec: 1,838,449 | bf16_mfu: 40.81% | eta: 3.2m
step 02374 (78.09%) | loss: 3.265082 | dt: 284.22ms | tok/sec: 1,844,634 | bf16_mfu: 40.95% | eta: 3.2m
step 02375 (78.12%) | loss: 3.276598 | dt: 287.36ms | tok/sec: 1,824,493 | bf16_mfu: 40.50% | eta: 3.2m
step 02376 (78.16%) | loss: 3.282581 | dt: 286.09ms | tok/sec: 1,832,594 | bf16_mfu: 40.68% | eta: 3.2m
step 02377 (78.19%) | loss: 3.283549 | dt: 282.48ms | tok/sec: 1,856,022 | bf16_mfu: 41.20% | eta: 3.1m
step 02378 (78.22%) | loss: 3.275923 | dt: 283.06ms | tok/sec: 1,852,234 | bf16_mfu: 41.11% | eta: 3.1m
step 02379 (78.26%) | loss: 3.280353 | dt: 287.55ms | tok/sec: 1,823,314 | bf16_mfu: 40.47% | eta: 3.1m
step 02380 (78.29%) | loss: 3.266709 | dt: 285.53ms | tok/sec: 1,836,162 | bf16_mfu: 40.76% | eta: 3.1m
step 02381 (78.32%) | loss: 3.270761 | dt: 286.57ms | tok/sec: 1,829,553 | bf16_mfu: 40.61% | eta: 3.1m
step 02382 (78.36%) | loss: 3.268174 | dt: 286.66ms | tok/sec: 1,828,942 | bf16_mfu: 40.60% | eta: 3.1m
step 02383 (78.39%) | loss: 3.268940 | dt: 286.81ms | tok/sec: 1,827,990 | bf16_mfu: 40.58% | eta: 3.1m
step 02384 (78.42%) | loss: 3.269319 | dt: 284.36ms | tok/sec: 1,843,755 | bf16_mfu: 40.93% | eta: 3.1m
step 02385 (78.45%) | loss: 3.271388 | dt: 284.98ms | tok/sec: 1,839,708 | bf16_mfu: 40.84% | eta: 3.1m
step 02386 (78.49%) | loss: 3.267539 | dt: 284.14ms | tok/sec: 1,845,150 | bf16_mfu: 40.96% | eta: 3.1m
step 02387 (78.52%) | loss: 3.260002 | dt: 286.70ms | tok/sec: 1,828,712 | bf16_mfu: 40.59% | eta: 3.1m
step 02388 (78.55%) | loss: 3.249066 | dt: 285.65ms | tok/sec: 1,835,416 | bf16_mfu: 40.74% | eta: 3.1m
step 02389 (78.59%) | loss: 3.231532 | dt: 283.56ms | tok/sec: 1,848,961 | bf16_mfu: 41.04% | eta: 3.1m
step 02390 (78.62%) | loss: 3.246380 | dt: 285.75ms | tok/sec: 1,834,797 | bf16_mfu: 40.73% | eta: 3.1m
step 02391 (78.65%) | loss: 3.241997 | dt: 286.58ms | tok/sec: 1,829,491 | bf16_mfu: 40.61% | eta: 3.1m
step 02392 (78.68%) | loss: 3.235582 | dt: 285.48ms | tok/sec: 1,836,493 | bf16_mfu: 40.77% | eta: 3.1m
step 02393 (78.72%) | loss: 3.225774 | dt: 282.83ms | tok/sec: 1,853,690 | bf16_mfu: 41.15% | eta: 3.1m
step 02394 (78.75%) | loss: 3.223615 | dt: 284.43ms | tok/sec: 1,843,279 | bf16_mfu: 40.92% | eta: 3.1m
step 02395 (78.78%) | loss: 3.223799 | dt: 286.36ms | tok/sec: 1,830,873 | bf16_mfu: 40.64% | eta: 3.1m
step 02396 (78.82%) | loss: 3.225432 | dt: 283.61ms | tok/sec: 1,848,642 | bf16_mfu: 41.04% | eta: 3.1m
step 02397 (78.85%) | loss: 3.228471 | dt: 286.28ms | tok/sec: 1,831,354 | bf16_mfu: 40.65% | eta: 3.1m
step 02398 (78.88%) | loss: 3.233629 | dt: 288.26ms | tok/sec: 1,818,799 | bf16_mfu: 40.37% | eta: 3.1m
step 02399 (78.91%) | loss: 3.241319 | dt: 285.85ms | tok/sec: 1,834,108 | bf16_mfu: 40.71% | eta: 3.0m
step 02400 (78.95%) | loss: 3.244390 | dt: 286.07ms | tok/sec: 1,832,751 | bf16_mfu: 40.68% | eta: 3.0m
step 02401 (78.98%) | loss: 3.249483 | dt: 290.21ms | tok/sec: 1,806,579 | bf16_mfu: 40.10% | eta: 3.0m
step 02402 (79.01%) | loss: 3.242568 | dt: 285.35ms | tok/sec: 1,837,356 | bf16_mfu: 40.78% | eta: 3.0m
