W0417 09:17:18.705000 329984 torch/distributed/run.py:852] 
W0417 09:17:18.705000 329984 torch/distributed/run.py:852] *****************************************
W0417 09:17:18.705000 329984 torch/distributed/run.py:852] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0417 09:17:18.705000 329984 torch/distributed/run.py:852] *****************************************
Using Flash Attention 3 (Hopper GPU detected)
wandb: Tracking run with wandb version 0.25.1
wandb: W&B syncing is set to `offline` in this directory. Run `wandb online` or set WANDB_MODE=online to enable cloud syncing.
wandb: Run data is saved locally in /mnt/vast/joey/slowrun/wandb/offline-run-20260417_091750-hexa13nk
--- Hyperparameters ---
  n_layer=16, n_embd=1024, n_head=8, head_dim=128
  seq_len=2048, window_pattern=SSSL
  total_batch_size=524288, device_batch_size=32
  optimizer=muon
  matrix_lr=0.032, scalar_lr=0.2, embedding_lr=0.12, unembedding_lr=0.0008
  weight_decay=0.8, adam_betas=(0.8, 0.95)
  warmup_ratio=0.0, warmdown_ratio=0.6, final_lr_frac=0.0
  num_epochs=16, patience=-1
  dropout=0.1
-----------------------
Vocab size: 50,257
Padding vocab_size from 50257 to 50304
Parameters: 316,935,720 (transformer: 205,524,480, value_embeds: 8,388,608, lm_head: 51,511,296, other: 51,511,336)
FLOPs per token: 1.756259e+09
Batch size: 524,288 tokens, grad accum: 1 steps
Training for 16 epoch(s) (~3040 steps estimated)
Eval set: 10,000,000 tokens
Step 00000 | Val BPB: 3.517133 | Val Loss: 10.826475
step 00001 (0.03%) | loss: 10.826533 | dt: 14829.93ms | tok/sec: 35,353 | bf16_mfu: 0.78%
step 00002 (0.07%) | loss: 10.747878 | dt: 579.53ms | tok/sec: 904,677 | bf16_mfu: 20.08%
step 00003 (0.10%) | loss: 10.606689 | dt: 269.14ms | tok/sec: 1,947,998 | bf16_mfu: 43.24%
step 02203 (72.47%) | loss: 3.385067 | dt: 285.81ms | tok/sec: 1,834,381 | bf16_mfu: 40.72% | eta: 4.0m
step 02204 (72.50%) | loss: 3.382190 | dt: 283.74ms | tok/sec: 1,847,777 | bf16_mfu: 41.02% | eta: 4.0m
step 02205 (72.53%) | loss: 3.391998 | dt: 284.28ms | tok/sec: 1,844,295 | bf16_mfu: 40.94% | eta: 4.0m
step 02206 (72.57%) | loss: 3.400274 | dt: 284.19ms | tok/sec: 1,844,872 | bf16_mfu: 40.95% | eta: 4.0m
step 02207 (72.60%) | loss: 3.395426 | dt: 288.28ms | tok/sec: 1,818,688 | bf16_mfu: 40.37% | eta: 4.0m
step 02208 (72.63%) | loss: 3.378258 | dt: 285.29ms | tok/sec: 1,837,755 | bf16_mfu: 40.79% | eta: 4.0m
step 02209 (72.66%) | loss: 3.374771 | dt: 282.10ms | tok/sec: 1,858,523 | bf16_mfu: 41.25% | eta: 3.9m
step 02210 (72.70%) | loss: 3.378901 | dt: 285.85ms | tok/sec: 1,834,115 | bf16_mfu: 40.71% | eta: 3.9m
step 02211 (72.73%) | loss: 3.383765 | dt: 288.42ms | tok/sec: 1,817,816 | bf16_mfu: 40.35% | eta: 3.9m
step 02212 (72.76%) | loss: 3.380656 | dt: 285.13ms | tok/sec: 1,838,786 | bf16_mfu: 40.82% | eta: 3.9m
step 02213 (72.80%) | loss: 3.394946 | dt: 283.75ms | tok/sec: 1,847,729 | bf16_mfu: 41.01% | eta: 3.9m
step 02214 (72.83%) | loss: 3.388433 | dt: 288.10ms | tok/sec: 1,819,832 | bf16_mfu: 40.40% | eta: 3.9m
step 02215 (72.86%) | loss: 3.381147 | dt: 283.42ms | tok/sec: 1,849,858 | bf16_mfu: 41.06% | eta: 3.9m
step 02216 (72.89%) | loss: 3.378193 | dt: 285.76ms | tok/sec: 1,834,710 | bf16_mfu: 40.73% | eta: 3.9m
step 02217 (72.93%) | loss: 3.377317 | dt: 286.69ms | tok/sec: 1,828,752 | bf16_mfu: 40.59% | eta: 3.9m
step 02218 (72.96%) | loss: 3.383455 | dt: 286.03ms | tok/sec: 1,832,977 | bf16_mfu: 40.69% | eta: 3.9m
step 02219 (72.99%) | loss: 3.382893 | dt: 283.88ms | tok/sec: 1,846,863 | bf16_mfu: 41.00% | eta: 3.9m
step 02220 (73.03%) | loss: 3.394104 | dt: 285.37ms | tok/sec: 1,837,198 | bf16_mfu: 40.78% | eta: 3.9m
step 02221 (73.06%) | loss: 3.390642 | dt: 287.94ms | tok/sec: 1,820,794 | bf16_mfu: 40.42% | eta: 3.9m
step 02222 (73.09%) | loss: 3.383465 | dt: 285.02ms | tok/sec: 1,839,487 | bf16_mfu: 40.83% | eta: 3.9m
step 02223 (73.12%) | loss: 3.387458 | dt: 284.66ms | tok/sec: 1,841,782 | bf16_mfu: 40.88% | eta: 3.9m
step 02224 (73.16%) | loss: 3.384898 | dt: 283.69ms | tok/sec: 1,848,087 | bf16_mfu: 41.02% | eta: 3.9m
step 02225 (73.19%) | loss: 3.398627 | dt: 285.72ms | tok/sec: 1,834,993 | bf16_mfu: 40.73% | eta: 3.9m
step 02226 (73.22%) | loss: 3.397409 | dt: 285.03ms | tok/sec: 1,839,423 | bf16_mfu: 40.83% | eta: 3.9m
step 02227 (73.26%) | loss: 3.393267 | dt: 285.31ms | tok/sec: 1,837,604 | bf16_mfu: 40.79% | eta: 3.9m
step 02228 (73.29%) | loss: 3.393172 | dt: 285.71ms | tok/sec: 1,835,008 | bf16_mfu: 40.73% | eta: 3.9m
step 02229 (73.32%) | loss: 3.396587 | dt: 284.40ms | tok/sec: 1,843,455 | bf16_mfu: 40.92% | eta: 3.9m
step 02230 (73.36%) | loss: 3.394669 | dt: 284.37ms | tok/sec: 1,843,658 | bf16_mfu: 40.92% | eta: 3.8m
step 02231 (73.39%) | loss: 3.398004 | dt: 288.20ms | tok/sec: 1,819,180 | bf16_mfu: 40.38% | eta: 3.8m
step 02232 (73.42%) | loss: 3.399990 | dt: 285.66ms | tok/sec: 1,835,362 | bf16_mfu: 40.74% | eta: 3.8m
step 02233 (73.45%) | loss: 3.391971 | dt: 285.68ms | tok/sec: 1,835,220 | bf16_mfu: 40.74% | eta: 3.8m
step 02234 (73.49%) | loss: 3.399997 | dt: 283.43ms | tok/sec: 1,849,771 | bf16_mfu: 41.06% | eta: 3.8m
step 02235 (73.52%) | loss: 3.394009 | dt: 287.10ms | tok/sec: 1,826,127 | bf16_mfu: 40.54% | eta: 3.8m
step 02236 (73.55%) | loss: 3.402463 | dt: 281.90ms | tok/sec: 1,859,837 | bf16_mfu: 41.28% | eta: 3.8m
step 02237 (73.59%) | loss: 3.411329 | dt: 284.54ms | tok/sec: 1,842,576 | bf16_mfu: 40.90% | eta: 3.8m
step 02238 (73.62%) | loss: 3.418221 | dt: 286.46ms | tok/sec: 1,830,246 | bf16_mfu: 40.63% | eta: 3.8m
step 02239 (73.65%) | loss: 3.407650 | dt: 286.61ms | tok/sec: 1,829,278 | bf16_mfu: 40.61% | eta: 3.8m
step 02240 (73.68%) | loss: 3.409702 | dt: 284.70ms | tok/sec: 1,841,544 | bf16_mfu: 40.88% | eta: 3.8m
step 02241 (73.72%) | loss: 3.401683 | dt: 286.27ms | tok/sec: 1,831,426 | bf16_mfu: 40.65% | eta: 3.8m
step 02242 (73.75%) | loss: 3.398244 | dt: 284.93ms | tok/sec: 1,840,049 | bf16_mfu: 40.84% | eta: 3.8m
step 02243 (73.78%) | loss: 3.403387 | dt: 285.93ms | tok/sec: 1,833,650 | bf16_mfu: 40.70% | eta: 3.8m
step 02244 (73.82%) | loss: 3.402151 | dt: 285.56ms | tok/sec: 1,835,980 | bf16_mfu: 40.75% | eta: 3.8m
step 02245 (73.85%) | loss: 3.397866 | dt: 284.07ms | tok/sec: 1,845,631 | bf16_mfu: 40.97% | eta: 3.8m
step 02246 (73.88%) | loss: 3.396460 | dt: 285.26ms | tok/sec: 1,837,927 | bf16_mfu: 40.80% | eta: 3.8m
step 02247 (73.91%) | loss: 3.388475 | dt: 286.00ms | tok/sec: 1,833,156 | bf16_mfu: 40.69% | eta: 3.8m
step 02248 (73.95%) | loss: 3.394347 | dt: 285.33ms | tok/sec: 1,837,483 | bf16_mfu: 40.79% | eta: 3.8m
step 02249 (73.98%) | loss: 3.389105 | dt: 284.07ms | tok/sec: 1,845,601 | bf16_mfu: 40.97% | eta: 3.8m
step 02250 (74.01%) | loss: 3.384830 | dt: 284.23ms | tok/sec: 1,844,567 | bf16_mfu: 40.94% | eta: 3.8m
step 02251 (74.05%) | loss: 3.382413 | dt: 290.28ms | tok/sec: 1,806,118 | bf16_mfu: 40.09% | eta: 3.7m
step 02252 (74.08%) | loss: 3.378942 | dt: 281.48ms | tok/sec: 1,862,598 | bf16_mfu: 41.34% | eta: 3.7m
step 02253 (74.11%) | loss: 3.373820 | dt: 284.44ms | tok/sec: 1,843,226 | bf16_mfu: 40.91% | eta: 3.7m
step 02254 (74.14%) | loss: 3.376656 | dt: 285.84ms | tok/sec: 1,834,190 | bf16_mfu: 40.71% | eta: 3.7m
step 02255 (74.18%) | loss: 3.376397 | dt: 287.91ms | tok/sec: 1,821,031 | bf16_mfu: 40.42% | eta: 3.7m
step 02256 (74.21%) | loss: 3.368815 | dt: 283.21ms | tok/sec: 1,851,249 | bf16_mfu: 41.09% | eta: 3.7m
step 02257 (74.24%) | loss: 3.370567 | dt: 289.19ms | tok/sec: 1,812,948 | bf16_mfu: 40.24% | eta: 3.7m
step 02258 (74.28%) | loss: 3.378800 | dt: 285.87ms | tok/sec: 1,833,994 | bf16_mfu: 40.71% | eta: 3.7m
step 02259 (74.31%) | loss: 3.380125 | dt: 283.67ms | tok/sec: 1,848,238 | bf16_mfu: 41.03% | eta: 3.7m
step 02260 (74.34%) | loss: 3.371016 | dt: 288.76ms | tok/sec: 1,815,653 | bf16_mfu: 40.30% | eta: 3.7m
step 02261 (74.38%) | loss: 3.384481 | dt: 285.61ms | tok/sec: 1,835,699 | bf16_mfu: 40.75% | eta: 3.7m
step 02262 (74.41%) | loss: 3.389695 | dt: 285.18ms | tok/sec: 1,838,437 | bf16_mfu: 40.81% | eta: 3.7m
step 02263 (74.44%) | loss: 3.391155 | dt: 287.38ms | tok/sec: 1,824,340 | bf16_mfu: 40.50% | eta: 3.7m
step 02264 (74.47%) | loss: 3.391227 | dt: 284.52ms | tok/sec: 1,842,708 | bf16_mfu: 40.90% | eta: 3.7m
step 02265 (74.51%) | loss: 3.382167 | dt: 283.80ms | tok/sec: 1,847,415 | bf16_mfu: 41.01% | eta: 3.7m
step 02266 (74.54%) | loss: 3.378883 | dt: 284.30ms | tok/sec: 1,844,168 | bf16_mfu: 40.94% | eta: 3.7m
step 02267 (74.57%) | loss: 3.388613 | dt: 286.10ms | tok/sec: 1,832,563 | bf16_mfu: 40.68% | eta: 3.7m
step 02268 (74.61%) | loss: 3.382155 | dt: 286.97ms | tok/sec: 1,827,003 | bf16_mfu: 40.55% | eta: 3.7m
step 02269 (74.64%) | loss: 3.381527 | dt: 286.43ms | tok/sec: 1,830,425 | bf16_mfu: 40.63% | eta: 3.7m
step 02270 (74.67%) | loss: 3.388651 | dt: 286.28ms | tok/sec: 1,831,383 | bf16_mfu: 40.65% | eta: 3.7m
step 02271 (74.70%) | loss: 3.378627 | dt: 285.85ms | tok/sec: 1,834,165 | bf16_mfu: 40.71% | eta: 3.7m
step 02272 (74.74%) | loss: 3.375279 | dt: 288.89ms | tok/sec: 1,814,839 | bf16_mfu: 40.28% | eta: 3.6m
step 02273 (74.77%) | loss: 3.380471 | dt: 284.26ms | tok/sec: 1,844,418 | bf16_mfu: 40.94% | eta: 3.6m
step 02274 (74.80%) | loss: 3.383146 | dt: 283.60ms | tok/sec: 1,848,692 | bf16_mfu: 41.04% | eta: 3.6m
step 02275 (74.84%) | loss: 3.385698 | dt: 285.68ms | tok/sec: 1,835,217 | bf16_mfu: 40.74% | eta: 3.6m
step 02276 (74.87%) | loss: 3.384782 | dt: 288.78ms | tok/sec: 1,815,536 | bf16_mfu: 40.30% | eta: 3.6m
step 02277 (74.90%) | loss: 3.390346 | dt: 283.66ms | tok/sec: 1,848,303 | bf16_mfu: 41.03% | eta: 3.6m
step 02278 (74.93%) | loss: 3.387505 | dt: 286.12ms | tok/sec: 1,832,420 | bf16_mfu: 40.67% | eta: 3.6m
step 02279 (74.97%) | loss: 3.382244 | dt: 286.32ms | tok/sec: 1,831,098 | bf16_mfu: 40.65% | eta: 3.6m
Starting epoch 13
step 02280 (75.00%) | loss: 3.380675 | dt: 284.24ms | tok/sec: 1,844,538 | bf16_mfu: 40.94% | eta: 3.6m
Step 02280 | Epoch 12 | Val BPB: 1.155269 | Val Loss: 3.554958
step 02281 (75.03%) | loss: 3.345566 | dt: 268.96ms | tok/sec: 1,949,310 | bf16_mfu: 43.27% | eta: 3.6m
step 02282 (75.07%) | loss: 3.338938 | dt: 273.20ms | tok/sec: 1,919,049 | bf16_mfu: 42.60% | eta: 3.6m
step 02283 (75.10%) | loss: 3.321688 | dt: 275.86ms | tok/sec: 1,900,592 | bf16_mfu: 42.19% | eta: 3.6m
step 02284 (75.13%) | loss: 3.318650 | dt: 300.06ms | tok/sec: 1,747,263 | bf16_mfu: 38.78% | eta: 3.6m
step 02285 (75.16%) | loss: 3.329866 | dt: 289.99ms | tok/sec: 1,807,946 | bf16_mfu: 40.13% | eta: 3.6m
step 02286 (75.20%) | loss: 3.333222 | dt: 278.17ms | tok/sec: 1,884,747 | bf16_mfu: 41.84% | eta: 3.6m
step 02287 (75.23%) | loss: 3.330542 | dt: 280.15ms | tok/sec: 1,871,445 | bf16_mfu: 41.54% | eta: 3.6m
step 02288 (75.26%) | loss: 3.325236 | dt: 290.71ms | tok/sec: 1,803,475 | bf16_mfu: 40.03% | eta: 3.6m
step 02289 (75.30%) | loss: 3.313921 | dt: 286.72ms | tok/sec: 1,828,590 | bf16_mfu: 40.59% | eta: 3.6m
step 02290 (75.33%) | loss: 3.314485 | dt: 278.77ms | tok/sec: 1,880,722 | bf16_mfu: 41.75% | eta: 3.6m
step 02291 (75.36%) | loss: 3.324861 | dt: 286.46ms | tok/sec: 1,830,245 | bf16_mfu: 40.63% | eta: 3.6m
step 02292 (75.39%) | loss: 3.295345 | dt: 286.24ms | tok/sec: 1,831,621 | bf16_mfu: 40.66% | eta: 3.6m
step 02293 (75.43%) | loss: 3.288339 | dt: 283.70ms | tok/sec: 1,848,058 | bf16_mfu: 41.02% | eta: 3.5m
step 02294 (75.46%) | loss: 3.301429 | dt: 281.50ms | tok/sec: 1,862,477 | bf16_mfu: 41.34% | eta: 3.5m
step 02295 (75.49%) | loss: 3.300457 | dt: 286.44ms | tok/sec: 1,830,344 | bf16_mfu: 40.63% | eta: 3.5m
step 02296 (75.53%) | loss: 3.300322 | dt: 287.15ms | tok/sec: 1,825,832 | bf16_mfu: 40.53% | eta: 3.5m
step 02297 (75.56%) | loss: 3.302868 | dt: 282.91ms | tok/sec: 1,853,229 | bf16_mfu: 41.14% | eta: 3.5m
step 02298 (75.59%) | loss: 3.312060 | dt: 285.04ms | tok/sec: 1,839,361 | bf16_mfu: 40.83% | eta: 3.5m
step 02299 (75.62%) | loss: 3.315981 | dt: 286.73ms | tok/sec: 1,828,514 | bf16_mfu: 40.59% | eta: 3.5m
step 02300 (75.66%) | loss: 3.311190 | dt: 285.39ms | tok/sec: 1,837,087 | bf16_mfu: 40.78% | eta: 3.5m
step 02301 (75.69%) | loss: 3.299051 | dt: 284.63ms | tok/sec: 1,842,008 | bf16_mfu: 40.89% | eta: 3.5m
step 02302 (75.72%) | loss: 3.282636 | dt: 286.94ms | tok/sec: 1,827,139 | bf16_mfu: 40.56% | eta: 3.5m
step 02303 (75.76%) | loss: 3.291622 | dt: 287.16ms | tok/sec: 1,825,765 | bf16_mfu: 40.53% | eta: 3.5m
step 02304 (75.79%) | loss: 3.279874 | dt: 281.94ms | tok/sec: 1,859,549 | bf16_mfu: 41.28% | eta: 3.5m
step 02305 (75.82%) | loss: 3.242941 | dt: 285.85ms | tok/sec: 1,834,127 | bf16_mfu: 40.71% | eta: 3.5m
step 02306 (75.86%) | loss: 3.225916 | dt: 284.87ms | tok/sec: 1,840,447 | bf16_mfu: 40.85% | eta: 3.5m
step 02307 (75.89%) | loss: 3.242152 | dt: 286.60ms | tok/sec: 1,829,366 | bf16_mfu: 40.61% | eta: 3.5m
step 02308 (75.92%) | loss: 3.256119 | dt: 283.32ms | tok/sec: 1,850,520 | bf16_mfu: 41.08% | eta: 3.5m
step 02309 (75.95%) | loss: 3.253775 | dt: 286.42ms | tok/sec: 1,830,469 | bf16_mfu: 40.63% | eta: 3.5m
step 02310 (75.99%) | loss: 3.257379 | dt: 286.71ms | tok/sec: 1,828,607 | bf16_mfu: 40.59% | eta: 3.5m
step 02311 (76.02%) | loss: 3.266689 | dt: 284.36ms | tok/sec: 1,843,741 | bf16_mfu: 40.93% | eta: 3.5m
step 02312 (76.05%) | loss: 3.251443 | dt: 283.44ms | tok/sec: 1,849,732 | bf16_mfu: 41.06% | eta: 3.5m
step 02313 (76.09%) | loss: 3.252503 | dt: 288.39ms | tok/sec: 1,817,959 | bf16_mfu: 40.35% | eta: 3.5m
step 02314 (76.12%) | loss: 3.239253 | dt: 285.87ms | tok/sec: 1,834,006 | bf16_mfu: 40.71% | eta: 3.4m
step 02315 (76.15%) | loss: 3.220872 | dt: 282.39ms | tok/sec: 1,856,593 | bf16_mfu: 41.21% | eta: 3.4m
step 02316 (76.18%) | loss: 3.223916 | dt: 284.93ms | tok/sec: 1,840,083 | bf16_mfu: 40.85% | eta: 3.4m
step 02317 (76.22%) | loss: 3.228515 | dt: 287.53ms | tok/sec: 1,823,422 | bf16_mfu: 40.48% | eta: 3.4m
step 02318 (76.25%) | loss: 3.207135 | dt: 283.96ms | tok/sec: 1,846,320 | bf16_mfu: 40.98% | eta: 3.4m
step 02319 (76.28%) | loss: 3.202666 | dt: 282.20ms | tok/sec: 1,857,852 | bf16_mfu: 41.24% | eta: 3.4m
step 02320 (76.32%) | loss: 3.220687 | dt: 283.67ms | tok/sec: 1,848,263 | bf16_mfu: 41.03% | eta: 3.4m
step 02321 (76.35%) | loss: 3.224822 | dt: 289.24ms | tok/sec: 1,812,625 | bf16_mfu: 40.24% | eta: 3.4m
step 02322 (76.38%) | loss: 3.236200 | dt: 283.18ms | tok/sec: 1,851,411 | bf16_mfu: 41.10% | eta: 3.4m
step 02323 (76.41%) | loss: 3.250251 | dt: 288.74ms | tok/sec: 1,815,788 | bf16_mfu: 40.31% | eta: 3.4m
step 02324 (76.45%) | loss: 3.251458 | dt: 287.04ms | tok/sec: 1,826,505 | bf16_mfu: 40.54% | eta: 3.4m
step 02325 (76.48%) | loss: 3.258724 | dt: 282.97ms | tok/sec: 1,852,827 | bf16_mfu: 41.13% | eta: 3.4m
step 02326 (76.51%) | loss: 3.272566 | dt: 285.92ms | tok/sec: 1,833,688 | bf16_mfu: 40.70% | eta: 3.4m
step 02327 (76.55%) | loss: 3.285232 | dt: 286.57ms | tok/sec: 1,829,499 | bf16_mfu: 40.61% | eta: 3.4m
step 02328 (76.58%) | loss: 3.278265 | dt: 284.97ms | tok/sec: 1,839,797 | bf16_mfu: 40.84% | eta: 3.4m
step 02329 (76.61%) | loss: 3.276099 | dt: 283.90ms | tok/sec: 1,846,712 | bf16_mfu: 40.99% | eta: 3.4m
step 02330 (76.64%) | loss: 3.283359 | dt: 287.60ms | tok/sec: 1,822,950 | bf16_mfu: 40.46% | eta: 3.4m
step 02331 (76.68%) | loss: 3.284518 | dt: 286.82ms | tok/sec: 1,827,961 | bf16_mfu: 40.58% | eta: 3.4m
step 02332 (76.71%) | loss: 3.267741 | dt: 285.81ms | tok/sec: 1,834,405 | bf16_mfu: 40.72% | eta: 3.4m
step 02333 (76.74%) | loss: 3.264502 | dt: 285.26ms | tok/sec: 1,837,899 | bf16_mfu: 40.80% | eta: 3.4m
step 02334 (76.78%) | loss: 3.261224 | dt: 289.58ms | tok/sec: 1,810,502 | bf16_mfu: 40.19% | eta: 3.4m
step 02335 (76.81%) | loss: 3.262122 | dt: 285.79ms | tok/sec: 1,834,502 | bf16_mfu: 40.72% | eta: 3.3m
step 02336 (76.84%) | loss: 3.284707 | dt: 284.07ms | tok/sec: 1,845,637 | bf16_mfu: 40.97% | eta: 3.3m
step 02337 (76.88%) | loss: 3.279706 | dt: 285.79ms | tok/sec: 1,834,552 | bf16_mfu: 40.72% | eta: 3.3m
step 02338 (76.91%) | loss: 3.281546 | dt: 287.01ms | tok/sec: 1,826,740 | bf16_mfu: 40.55% | eta: 3.3m
step 02339 (76.94%) | loss: 3.279828 | dt: 286.72ms | tok/sec: 1,828,563 | bf16_mfu: 40.59% | eta: 3.3m
step 02340 (76.97%) | loss: 3.269435 | dt: 284.82ms | tok/sec: 1,840,745 | bf16_mfu: 40.86% | eta: 3.3m
step 02341 (77.01%) | loss: 3.266696 | dt: 286.60ms | tok/sec: 1,829,342 | bf16_mfu: 40.61% | eta: 3.3m
step 02342 (77.04%) | loss: 3.271183 | dt: 286.35ms | tok/sec: 1,830,931 | bf16_mfu: 40.64% | eta: 3.3m
step 02343 (77.07%) | loss: 3.261893 | dt: 285.33ms | tok/sec: 1,837,508 | bf16_mfu: 40.79% | eta: 3.3m
step 02344 (77.11%) | loss: 3.252287 | dt: 284.50ms | tok/sec: 1,842,868 | bf16_mfu: 40.91% | eta: 3.3m
step 02345 (77.14%) | loss: 3.248793 | dt: 287.90ms | tok/sec: 1,821,096 | bf16_mfu: 40.42% | eta: 3.3m
step 02346 (77.17%) | loss: 3.247066 | dt: 285.69ms | tok/sec: 1,835,137 | bf16_mfu: 40.74% | eta: 3.3m
step 02347 (77.20%) | loss: 3.231829 | dt: 285.59ms | tok/sec: 1,835,814 | bf16_mfu: 40.75% | eta: 3.3m
step 02348 (77.24%) | loss: 3.238736 | dt: 285.63ms | tok/sec: 1,835,554 | bf16_mfu: 40.74% | eta: 3.3m
step 02349 (77.27%) | loss: 3.241149 | dt: 283.14ms | tok/sec: 1,851,698 | bf16_mfu: 41.10% | eta: 3.3m
step 02350 (77.30%) | loss: 3.236035 | dt: 284.31ms | tok/sec: 1,844,043 | bf16_mfu: 40.93% | eta: 3.3m
step 02351 (77.34%) | loss: 3.246564 | dt: 287.63ms | tok/sec: 1,822,784 | bf16_mfu: 40.46% | eta: 3.3m
step 02352 (77.37%) | loss: 3.255013 | dt: 284.95ms | tok/sec: 1,839,955 | bf16_mfu: 40.84% | eta: 3.3m
step 02353 (77.40%) | loss: 3.256811 | dt: 286.89ms | tok/sec: 1,827,484 | bf16_mfu: 40.57% | eta: 3.3m
step 02354 (77.43%) | loss: 3.248980 | dt: 285.88ms | tok/sec: 1,833,951 | bf16_mfu: 40.71% | eta: 3.3m
step 02355 (77.47%) | loss: 3.254064 | dt: 285.36ms | tok/sec: 1,837,287 | bf16_mfu: 40.78% | eta: 3.3m
step 02356 (77.50%) | loss: 3.253360 | dt: 287.40ms | tok/sec: 1,824,264 | bf16_mfu: 40.49% | eta: 3.3m
step 02357 (77.53%) | loss: 3.253414 | dt: 287.05ms | tok/sec: 1,826,463 | bf16_mfu: 40.54% | eta: 3.2m
step 02358 (77.57%) | loss: 3.248263 | dt: 281.81ms | tok/sec: 1,860,443 | bf16_mfu: 41.30% | eta: 3.2m
step 02359 (77.60%) | loss: 3.245913 | dt: 284.98ms | tok/sec: 1,839,743 | bf16_mfu: 40.84% | eta: 3.2m
step 02360 (77.63%) | loss: 3.251128 | dt: 287.31ms | tok/sec: 1,824,805 | bf16_mfu: 40.51% | eta: 3.2m
step 02361 (77.66%) | loss: 3.254127 | dt: 288.74ms | tok/sec: 1,815,804 | bf16_mfu: 40.31% | eta: 3.2m
step 02362 (77.70%) | loss: 3.262507 | dt: 284.14ms | tok/sec: 1,845,200 | bf16_mfu: 40.96% | eta: 3.2m
step 02363 (77.73%) | loss: 3.248622 | dt: 287.58ms | tok/sec: 1,823,081 | bf16_mfu: 40.47% | eta: 3.2m
step 02364 (77.76%) | loss: 3.244204 | dt: 286.20ms | tok/sec: 1,831,881 | bf16_mfu: 40.66% | eta: 3.2m
step 02365 (77.80%) | loss: 3.258333 | dt: 286.02ms | tok/sec: 1,833,066 | bf16_mfu: 40.69% | eta: 3.2m
step 02366 (77.83%) | loss: 3.256580 | dt: 284.00ms | tok/sec: 1,846,055 | bf16_mfu: 40.98% | eta: 3.2m
step 02367 (77.86%) | loss: 3.260066 | dt: 286.96ms | tok/sec: 1,827,029 | bf16_mfu: 40.56% | eta: 3.2m
step 02368 (77.89%) | loss: 3.256177 | dt: 287.24ms | tok/sec: 1,825,291 | bf16_mfu: 40.52% | eta: 3.2m
step 02369 (77.93%) | loss: 3.253222 | dt: 285.06ms | tok/sec: 1,839,237 | bf16_mfu: 40.83% | eta: 3.2m
step 02370 (77.96%) | loss: 3.258374 | dt: 284.21ms | tok/sec: 1,844,740 | bf16_mfu: 40.95% | eta: 3.2m
step 02371 (77.99%) | loss: 3.256309 | dt: 286.81ms | tok/sec: 1,828,010 | bf16_mfu: 40.58% | eta: 3.2m
step 02372 (78.03%) | loss: 3.261112 | dt: 288.00ms | tok/sec: 1,820,433 | bf16_mfu: 40.41% | eta: 3.2m
step 02373 (78.06%) | loss: 3.264516 | dt: 283.26ms | tok/sec: 1,850,898 | bf16_mfu: 41.09% | eta: 3.2m
step 02374 (78.09%) | loss: 3.263548 | dt: 285.31ms | tok/sec: 1,837,578 | bf16_mfu: 40.79% | eta: 3.2m
step 02375 (78.12%) | loss: 3.274937 | dt: 290.07ms | tok/sec: 1,807,439 | bf16_mfu: 40.12% | eta: 3.2m
step 02376 (78.16%) | loss: 3.280947 | dt: 285.38ms | tok/sec: 1,837,156 | bf16_mfu: 40.78% | eta: 3.2m
step 02377 (78.19%) | loss: 3.282274 | dt: 284.76ms | tok/sec: 1,841,169 | bf16_mfu: 40.87% | eta: 3.2m
step 02378 (78.22%) | loss: 3.274644 | dt: 285.58ms | tok/sec: 1,835,879 | bf16_mfu: 40.75% | eta: 3.1m
step 02379 (78.26%) | loss: 3.278766 | dt: 285.46ms | tok/sec: 1,836,616 | bf16_mfu: 40.77% | eta: 3.1m
step 02380 (78.29%) | loss: 3.265251 | dt: 285.21ms | tok/sec: 1,838,271 | bf16_mfu: 40.80% | eta: 3.1m
step 02381 (78.32%) | loss: 3.268920 | dt: 288.63ms | tok/sec: 1,816,470 | bf16_mfu: 40.32% | eta: 3.1m
step 02382 (78.36%) | loss: 3.265843 | dt: 286.17ms | tok/sec: 1,832,058 | bf16_mfu: 40.67% | eta: 3.1m
step 02383 (78.39%) | loss: 3.266652 | dt: 286.48ms | tok/sec: 1,830,077 | bf16_mfu: 40.62% | eta: 3.1m
step 02384 (78.42%) | loss: 3.266719 | dt: 286.69ms | tok/sec: 1,828,774 | bf16_mfu: 40.59% | eta: 3.1m
step 02385 (78.45%) | loss: 3.268449 | dt: 285.98ms | tok/sec: 1,833,307 | bf16_mfu: 40.69% | eta: 3.1m
step 02386 (78.49%) | loss: 3.265154 | dt: 286.77ms | tok/sec: 1,828,265 | bf16_mfu: 40.58% | eta: 3.1m
step 02387 (78.52%) | loss: 3.257975 | dt: 284.39ms | tok/sec: 1,843,576 | bf16_mfu: 40.92% | eta: 3.1m
step 02388 (78.55%) | loss: 3.247669 | dt: 284.97ms | tok/sec: 1,839,795 | bf16_mfu: 40.84% | eta: 3.1m
step 02389 (78.59%) | loss: 3.230086 | dt: 285.91ms | tok/sec: 1,833,775 | bf16_mfu: 40.71% | eta: 3.1m
step 02390 (78.62%) | loss: 3.244723 | dt: 286.47ms | tok/sec: 1,830,167 | bf16_mfu: 40.62% | eta: 3.1m
